"year","LEVEL","cnty","own_code","naics","employment","wages","largest_firm","total_firms"
2014.0,"2","085","5","81",338.25,12063662,42.916666666666664,88
2014.0,"2","085","5","99",2.0,61827.0,1.25,4
2014.0,"2","087","5","11",761.25,26516226,79.41666666666666,55
2014.0,"2","087","5","21",419.1666666666667,36834709,102.58333333333333,23
2014.0,"2","087","5","22",192.66666666666669,16211054,88.25,9
2014.0,"2","087","5","23",544.0,27322893,62.5,81
2014.0,"2","087","5","31-33",2992.083333333333,130014934,2015.9166666666667,36
2014.0,"2","087","5","42",419.3333333333333,19018591,37.5,47
2014.0,"2","087","5","44-45",992.7499999999997,23914297,247.66666666666666,100
2014.0,"2","087","5","48-49",219.00000000000003,9979413.0,63.166666666666664,54
2014.0,"2","087","5","51",279.1666666666667,12224853,187.83333333333334,12
2014.0,"2","087","5","52",251.83333333333337,13331811,43.75000000000001,38
2014.0,"2","087","5","53",41.08333333333334,1247561.0,5.916666666666667,22
2014.0,"2","087","5","54",112.91666666666666,3703176.0,16.833333333333332,37
2014.0,"2","087","5","55",11.083333333333332,1287156.0,4.916666666666667,4
2014.0,"2","087","5","56",525.5833333333334,15918396,102.58333333333334,37
2014.0,"2","087","5","61",10.083333333333334,193772.0,6.5,3
2014.0,"2","087","5","62",1167.166666666667,45463714,281.25,49
2014.0,"2","087","5","71",46.166666666666664,273118.0,21.75,6
2014.0,"2","087","5","72",879.9166666666666,11775150,84.75,63
2014.0,"2","087","5","81",169.08333333333337,4541608.0,23.166666666666668,48
2014.0,"2","087","5","99",2.0833333333333335,67903.0,2.0833333333333335,1
2014.0,"2","089","5","11",221.83333333333331,6772454.0,39.33333333333333,34
2014.0,"2","089","5","22",87.16666666666667,5083144.0,25.833333333333332,10
2014.0,"2","089","5","23",219.41666666666669,10026877,44.333333333333336,31
2014.0,"2","089","5","31-33",502.25000000000006,20834119,255.33333333333334,17
2014.0,"2","089","5","42",223.66666666666669,7024690.0,41.33333333333333,36
2014.0,"2","089","5","44-45",687.4166666666665,15567919,232.33333333333334,80
2014.0,"2","089","5","48-49",106.0,3217363.0,14.333333333333332,17
2014.0,"2","089","5","51",70.58333333333334,2482785.0,20.75,12
2014.0,"2","089","5","52",182.91666666666669,8426359.0,36.16666666666667,26
2014.0,"2","089","5","53",38.166666666666664,1394172.0,8.5,13
2014.0,"2","089","5","54",95.5833333333333,5486473.0,15.0,37
2014.0,"2","089","5","55",4.0,80891.0,2.25,3
2014.0,"2","089","5","56",33.75,868873.0,15.0,11
2014.0,"2","089","5","61",2.25,50461.0,1.5000000000000002,2
2014.0,"2","089","5","62",1161.3333333333333,39375720,312.8333333333333,53
2014.0,"2","089","5","71",17.75,234047.0,5.75,6
2014.0,"2","089","5","72",504.16666666666663,6649650.0,45.583333333333336,50
2014.0,"2","089","5","81",94.16666666666666,2439904.0,13.666666666666666,31
2014.0,"2","089","5","99",0.25,5500.0,0.25,2
2014.0,"2","091","5","11",45.33333333333334,2002464.0,12.666666666666668,7
2014.0,"2","091","5","21",104.91666666666667,7991081.0,63.33333333333334,7
2014.0,"2","091","5","22",3.75,132611.0,3.75,1
2014.0,"2","091","5","23",134.58333333333331,5933219.0,32.416666666666664,40
2014.0,"2","091","5","31-33",74.66666666666667,1755664.0,16.916666666666668,11
2014.0,"2","091","5","42",3.9166666666666665,127299.0,1.25,6
2014.0,"2","091","5","44-45",147.58333333333334,3042185.0,23.5,38
2014.0,"2","091","5","48-49",7.833333333333333,294259.0,4.583333333333333,3
2014.0,"2","091","5","51",16.25,949809.0,7.916666666666666,7
2014.0,"2","091","5","52",37.833333333333336,2312669.0,16.5,9
2014.0,"2","091","5","53",16.166666666666664,500627.0,3.7500000000000004,14
2014.0,"2","091","5","54",79.49999999999999,4866922.0,10.500000000000002,51
2014.0,"2","091","5","55",6.916666666666666,452364.0,2.1666666666666665,5
2014.0,"2","091","5","56",22.666666666666668,1042033.0,6.0,14
2014.0,"2","091","5","61",7.0,211693.0,4.5,2
2014.0,"2","091","5","62",46.333333333333336,1592945.0,10.083333333333334,15
2014.0,"2","091","5","71",40.666666666666664,989503.0,14.499999999999998,11
2014.0,"2","091","5","72",415.6666666666667,7765692.0,26.166666666666664,55
2014.0,"2","091","5","81",49.83333333333333,1595724.0,7.083333333333333,20
2014.0,"2","091","5","99",0.25,5000.0,0.25,1
2014.0,"2","093","5","11",18.25,430276.0,3.5,10
2014.0,"2","093","5","21",3.2500000000000004,105306.0,2.666666666666667,4
2014.0,"2","093","5","22",2.25,74761.0,2.25,1
2014.0,"2","093","5","23",239.4166666666667,9198713.0,13.333333333333334,116
2014.0,"2","093","5","31-33",73.25,1877909.0,26.5,17
2014.0,"2","093","5","42",79.41666666666666,6805179.0,15.25,39
2014.0,"2","093","5","44-45",213.58333333333331,6010705.0,39.24999999999999,40
2014.0,"2","093","5","48-49",20.916666666666668,648684.0,14.583333333333334,8
2014.0,"2","093","5","51",19.916666666666668,1474697.0,4.25,11
2014.0,"2","093","5","52",21.666666666666668,1600892.0,9.5,8
2014.0,"2","093","5","53",27.99999999999999,727117.0,4.0,27
2014.0,"2","093","5","54",97.41666666666669,5604473.0,12.833333333333334,70
2014.0,"2","093","5","56",104.08333333333331,3488872.0,27.5,44
2014.0,"2","093","5","61",11.75,518415.0,4.916666666666667,6
2014.0,"2","093","5","62",50.25,1241514.0,10.333333333333334,15
2014.0,"2","093","5","71",14.833333333333334,198813.0,7.666666666666667,9
2014.0,"2","093","5","72",312.6666666666668,4456653.0,25.25,51
2014.0,"2","093","5","81",79.00000000000001,2394408.0,24.916666666666664,25
2014.0,"2","093","5","99",3.0,68068.0,2.0,6
2014.0,"2","095","5","11",277.3333333333333,9185513.0,152.33333333333331,20
2014.0,"2","095","5","21",15.416666666666666,996342.0,14.416666666666666,2
2014.0,"2","095","5","22",44.08333333333333,3144140.0,42.166666666666664,2
2014.0,"2","095","5","23",66.41666666666667,2102867.0,27.25,17
2014.0,"2","095","5","31-33",28.0,704914.0,11.666666666666666,5
2014.0,"2","095","5","42",185.25,9262981.0,30.25,19
2014.0,"2","095","5","44-45",129.41666666666669,2796836.0,32.416666666666664,23
2014.0,"2","095","5","48-49",28.249999999999996,1155448.0,19.916666666666664,8
2014.0,"2","095","5","51",30.916666666666664,1290939.0,20.583333333333332,4
2014.0,"2","095","5","52",39.33333333333333,1654100.0,9.333333333333332,12
2014.0,"2","095","5","53",11.0,128460.0,8.0,3
2014.0,"2","095","5","54",20.75,696068.0,4.333333333333333,10
2014.0,"2","095","5","56",8.416666666666668,141046.0,6.166666666666667,3
2014.0,"2","095","5","61",4.333333333333333,64390.0,4.333333333333333,1
2014.0,"2","095","5","62",83.0,1837715.0,63.666666666666664,6
2014.0,"2","095","5","71",5.666666666666667,28058.0,5.666666666666667,1
2014.0,"2","095","5","72",116.83333333333334,1895837.0,36.16666666666667,14
2014.0,"2","095","5","81",20.75,566012.0,6.25,7
2014.0,"2","095","5","99",1.0,48000.0,1.0,1
2014.0,"2","097","5","11",70.33333333333333,2311278.0,25.333333333333336,11
2014.0,"2","097","5","21",1.0,52000.0,1.0,1
2014.0,"2","097","5","22",5.0,403284.0,4.0,2
2014.0,"2","097","5","23",656.7499999999998,42010450,41.583333333333336,184
2014.0,"2","097","5","31-33",109.08333333333334,4577779.0,48.333333333333336,15
2014.0,"2","097","5","42",87.25000000000001,5433904.0,36.66666666666667,29
2014.0,"2","097","5","44-45",1315.5833333333333,53819655,86.66666666666666,240
2014.0,"2","097","5","48-49",175.33333333333337,6628911.0,75.41666666666667,19
2014.0,"2","097","5","51",160.33333333333331,9169743.0,29.916666666666668,32
2014.0,"2","097","5","52",238.08333333333331,31655035,34.66666666666667,74
2014.0,"2","097","5","53",1274.2499999999993,67573142,136.0,233
2014.0,"2","097","5","54",686.5000000000002,55518886,39.083333333333336,270
2014.0,"2","097","5","55",49.333333333333336,6733208.0,10.833333333333334,22
2014.0,"2","097","5","56",1805.3333333333333,63718222,547.5,141
2014.0,"2","097","5","61",230.58333333333337,11880805,64.66666666666667,19
2014.0,"2","097","5","62",393.91666666666663,25181651,32.33333333333333,83
2014.0,"2","097","5","71",2068.7499999999995,82880003,635.4166666666666,57
2014.0,"2","097","5","72",4307.666666666668,141635077,455.5833333333333,182
2014.0,"2","097","5","81",698.7500000000001,32798984,40.25,249
2014.0,"2","097","5","99",0.8333333333333334,15520.0,0.4166666666666667,4
2014.0,"2","099","5","11",276.3333333333333,10539728,64.5,32
2014.0,"2","099","5","21",125.41666666666667,5535257.0,65.0,7
2014.0,"2","099","5","22",53.083333333333336,3624541.0,13.333333333333334,8
2014.0,"2","099","5","23",174.66666666666666,7612623.0,55.166666666666664,32
2014.0,"2","099","5","31-33",308.25,10113617,68.16666666666667,16
2014.0,"2","099","5","42",106.66666666666666,4912430.0,17.083333333333332,19
2014.0,"2","099","5","44-45",618.0833333333333,13536539,175.83333333333331,56
2014.0,"2","099","5","48-49",51.916666666666664,1968288.0,19.25,12
2014.0,"2","099","5","51",36.91666666666667,1179553.0,8.083333333333334,7
2014.0,"2","099","5","52",203.5,8449483.0,34.916666666666664,32
2014.0,"2","099","5","53",36.916666666666664,1049282.0,6.0,14
2014.0,"2","099","5","54",72.16666666666666,2903726.0,15.5,26
2014.0,"2","099","5","55",2.0,324000.0,2.0,1
2014.0,"2","099","5","56",48.666666666666664,1361759.0,36.08333333333333,9
2014.0,"2","099","5","62",428.91666666666663,11895674,94.91666666666667,27
2014.0,"2","099","5","71",12.583333333333332,170589.0,6.416666666666667,4
2014.0,"2","099","5","72",423.74999999999994,4918813.0,45.083333333333336,38
2014.0,"2","099","5","81",88.91666666666667,2135690.0,11.083333333333334,27
2014.0,"2","101","5","11",146.99999999999997,3896547.0,39.0,27
2014.0,"2","101","5","21",24.083333333333332,1444700.0,13.0,5
2014.0,"2","101","5","22",416.75,35831515,173.08333333333334,10
2014.0,"2","101","5","23",2986.249999999999,156895155,333.0833333333333,377
2014.0,"2","101","5","31-33",4627.66666666667,265402788,1207.6666666666667,117
2014.0,"2","101","5","42",1271.833333333333,64622807,58.583333333333336,146
2014.0,"2","101","5","44-45",7323.583333333334,199153871,392.8333333333333,505
2014.0,"2","101","5","48-49",1089.916666666666,42652191,439.0,73
2014.0,"2","101","5","51",667.3333333333333,29361768,151.66666666666666,37
2014.0,"2","101","5","52",1170.3333333333333,53554189,79.41666666666667,218
2014.0,"2","101","5","53",580.9166666666669,18141897,40.833333333333336,143
2014.0,"2","101","5","54",1599.6666666666663,120181140,549.6666666666666,266
2014.0,"2","101","5","55",163.8333333333333,10889895,72.24999999999999,18
2014.0,"2","101","5","56",4847.333333333332,117833264,642.0833333333333,195
2014.0,"2","101","5","61",356.91666666666663,14697697,141.25,29
2014.0,"2","101","5","62",11046.166666666672,471607842,2467.75,417
2014.0,"2","101","5","71",761.2499999999999,17291051,132.16666666666666,58
2014.0,"2","101","5","72",5541.750000000003,77105327,120.33333333333333,364
2014.0,"2","101","5","81",1332.4166666666667,34531924,137.33333333333334,244
2014.0,"2","101","5","99",2.1666666666666665,149646.0,0.75,7
2014.0,"2","103","5","11",30.33333333333334,1121402.0,9.416666666666668,6
2014.0,"2","103","5","21",645.9166666666666,54747964,163.16666666666666,50
2014.0,"2","103","5","22",53.916666666666664,4627162.0,35.666666666666664,4
2014.0,"2","103","5","23",260.3333333333333,21418650,67.25,33
2014.0,"2","103","5","31-33",30.166666666666664,1024727.0,12.916666666666666,6
2014.0,"2","103","5","42",20.916666666666668,817238.0,18.666666666666668,4
2014.0,"2","103","5","44-45",200.08333333333334,4345177.0,39.416666666666664,31
2014.0,"2","103","5","48-49",70.83333333333333,4203502.0,13.500000000000002,16
2014.0,"2","103","5","51",13.0,578367.0,6.25,4
2014.0,"2","103","5","52",55.25000000000001,2050960.0,8.25,13
2014.0,"2","103","5","53",18.5,535668.0,6.416666666666667,7
2014.0,"2","103","5","54",44.5,1625545.0,8.5,16
2014.0,"2","103","5","56",193.16666666666663,10228630,151.08333333333331,8
2014.0,"2","103","5","62",25.416666666666668,639136.0,4.666666666666667,10
2014.0,"2","103","5","71",16.833333333333336,494014.0,4.166666666666667,6
2014.0,"2","103","5","72",213.99999999999997,4482717.0,21.5,34
2014.0,"2","103","5","81",55.166666666666664,2440240.0,19.166666666666664,15
2014.0,"2","103","5","99",1.0833333333333335,20493.0,1.0833333333333335,2
2014.0,"2","105","5","11",948.9166666666671,27356607,277.75,64
2014.0,"2","105","5","22",64.5,4706540.0,48.75,5
2014.0,"2","105","5","23",120.0,3696159.0,20.5,44
2014.0,"2","105","5","31-33",126.41666666666667,3760404.0,66.25,10
2014.0,"2","105","5","42",252.58333333333334,13415543,105.58333333333333,27
2014.0,"2","105","5","44-45",334.33333333333326,7248960.0,37.833333333333336,57
2014.0,"2","105","5","48-49",54.83333333333333,1536607.0,40.25,8
2014.0,"2","105","5","51",18.666666666666668,689398.0,7.083333333333334,6
2014.0,"2","105","5","52",109.08333333333331,4928476.0,20.083333333333332,21
2014.0,"2","105","5","53",15.083333333333332,321808.0,4.083333333333333,11
2014.0,"2","105","5","54",62.166666666666664,2249272.0,19.583333333333332,30
2014.0,"2","105","5","55",0.3333333333333333,40000.0,0.25,2
2014.0,"2","105","5","56",36.666666666666664,1062141.0,13.5,11
2014.0,"2","105","5","62",386.75,12541658,125.16666666666667,30
2014.0,"2","105","5","71",36.833333333333336,459520.0,17.916666666666668,6
2014.0,"2","105","5","72",338.3333333333333,3988664.0,34.916666666666664,38
2014.0,"2","105","5","81",85.83333333333333,2682729.0,20.916666666666664,30
2014.0,"2","105","5","99",0.25,5500.0,0.25,1
2014.0,"2","107","5","11",77.74999999999999,2231488.0,14.333333333333334,24
2014.0,"2","107","5","21",427.83333333333326,39711454,294.4166666666667,15
2014.0,"2","107","5","22",137.83333333333331,12924887,87.49999999999999,5
2014.0,"2","107","5","23",1360.6666666666652,75886911,186.66666666666666,353
2014.0,"2","107","5","31-33",113.16666666666669,5233633.0,23.833333333333332,34
2014.0,"2","107","5","42",302.75,20870878,40.16666666666667,67
2014.0,"2","107","5","44-45",1488.4166666666663,44343011,126.16666666666667,200
2014.0,"2","107","5","48-49",328.33333333333337,8408074.0,86.5,39
2014.0,"2","107","5","51",133.50000000000003,7368382.0,54.75000000000001,20
2014.0,"2","107","5","52",294.9166666666667,53899011,53.08333333333333,64
2014.0,"2","107","5","53",621.166666666667,25781275,113.08333333333334,142
2014.0,"2","107","5","54",723.1666666666667,48111546,86.08333333333333,233
2014.0,"2","107","5","55",40.50000000000001,7950183.0,14.416666666666668,20
2014.0,"2","107","5","56",528.7499999999999,24452323,63.583333333333336,107
2014.0,"2","107","5","61",155.83333333333337,4827442.0,41.75,21
2014.0,"2","107","5","62",1195.2499999999998,64550695,475.41666666666663,115
2014.0,"2","107","5","71",1379.0833333333333,35591247,1008.9166666666666,48
2014.0,"2","107","5","72",2212.416666666668,50498808,155.5,150
2014.0,"2","107","5","81",678.1666666666666,21271774,65.75,124
2014.0,"2","107","5","99",2.9166666666666665,53034.0,1.0,7
2014.0,"2","109","5","11",413.08333333333326,12506995,88.49999999999999,37
2014.0,"2","109","5","21",1.0,81875.0,1.0,2
2014.0,"2","109","5","23",39.74999999999999,1186928.0,7.333333333333333,14
2014.0,"2","109","5","31-33",54.08333333333333,1662813.0,14.5,8
2014.0,"2","109","5","42",121.49999999999999,5010290.0,40.416666666666664,10
2014.0,"2","109","5","44-45",118.66666666666666,3024870.0,25.833333333333336,13
2014.0,"2","109","5","48-49",27.833333333333332,635856.0,15.5,7
2014.0,"2","109","5","51",4.833333333333334,141034.0,2.3333333333333335,4
2014.0,"2","109","5","52",6.75,148864.0,2.4166666666666665,3
2014.0,"2","109","5","53",7.750000000000001,173391.0,3.0,5
2014.0,"2","109","5","54",5.833333333333333,545547.0,2.0,7
2014.0,"2","109","5","55",0.5,2300.0,0.5,1
2014.0,"2","109","5","56",6.083333333333333,184370.0,4.083333333333333,4
2014.0,"2","109","5","61",24.25,836738.0,14.666666666666666,6
2014.0,"2","109","5","62",50.41666666666666,1733235.0,22.75,5
2014.0,"2","109","5","71",22.0,284120.0,22.0,1
2014.0,"2","109","5","72",89.16666666666666,1394242.0,16.75,12
2014.0,"2","109","5","81",32.66666666666667,1080265.0,16.166666666666668,8
2014.0,"2","111","5","23",22.5,965302.0,15.333333333333332,5
2014.0,"2","111","5","31-33",6.333333333333333,170272.0,6.333333333333333,1
2014.0,"2","111","5","42",4.916666666666667,154915.0,4.916666666666667,2
2014.0,"2","111","5","44-45",33.583333333333336,514924.0,7.750000000000001,14
2014.0,"2","111","5","48-49",0.41666666666666663,9850.0,0.41666666666666663,1
2014.0,"2","111","5","51",0.3333333333333333,48000.0,0.3333333333333333,1
2014.0,"2","111","5","52",4.25,103824.0,4.25,1
2014.0,"2","111","5","53",4.5,78664.0,2.0,4
2014.0,"2","111","5","54",5.999999999999999,110870.0,2.75,6
2014.0,"2","111","5","56",1.0,18936.0,1.0,1
2014.0,"2","111","5","61",6.583333333333333,243841.0,6.583333333333333,1
2014.0,"2","111","5","62",10.333333333333336,195646.0,6.000000000000001,2
2014.0,"2","111","5","71",24.833333333333332,581258.0,16.0,4
2014.0,"2","111","5","72",75.00000000000001,1196608.0,8.916666666666668,26
2014.0,"2","111","5","81",5.583333333333333,65604.0,5.583333333333333,1
2014.0,"2","113","5","11",2.4166666666666665,139706.0,2.4166666666666665,3
2014.0,"2","113","5","21",27.583333333333332,765416.0,20.75,4
2014.0,"2","113","5","22",7.666666666666667,612664.0,4.666666666666667,3
2014.0,"2","113","5","23",410.91666666666663,20460023,67.75,97
2014.0,"2","113","5","31-33",145.91666666666669,7095051.0,45.00000000000001,15
2014.0,"2","113","5","42",21.5,1225705.0,4.833333333333333,13
2014.0,"2","113","5","44-45",410.58333333333337,11842018,53.166666666666664,69
2014.0,"2","113","5","48-49",40.166666666666664,1199463.0,12.333333333333334,10
2014.0,"2","113","5","51",61.25,2057411.0,25.916666666666668,10
2014.0,"2","113","5","52",92.66666666666667,6122133.0,27.083333333333332,21
2014.0,"2","113","5","53",262.33333333333337,10751920,66.08333333333334,86
2014.0,"2","113","5","54",200.25000000000009,13395704,27.25,97
2014.0,"2","113","5","55",6.416666666666666,311777.0,2.0,6
2014.0,"2","113","5","56",168.08333333333334,5958318.0,26.33333333333333,45
2014.0,"2","113","5","61",62.333333333333336,2134974.0,20.583333333333336,9
2014.0,"2","113","5","62",182.6666666666667,8522638.0,44.25,28
2014.0,"2","113","5","71",591.3333333333335,18930968,463.25,22
2014.0,"2","113","5","72",1164.5000000000005,32997531,131.33333333333334,75
2014.0,"2","113","5","81",141.83333333333337,4853546.0,22.166666666666668,46
2014.0,"2","113","5","99",4.0,142255.0,3.0,3
2014.0,"2","115","5","11",95.16666666666669,4271117.0,85.41666666666667,5
2014.0,"2","115","5","22",5.0,370198.0,5.0,1
2014.0,"2","115","5","23",10.083333333333334,284905.0,4.0,5
2014.0,"2","115","5","31-33",31.16666666666667,708818.0,23.083333333333336,3
2014.0,"2","115","5","42",35.333333333333336,1740756.0,16.0,7
2014.0,"2","115","5","44-45",71.08333333333333,1763020.0,23.916666666666668,10
2014.0,"2","115","5","48-49",27.75,1462724.0,10.333333333333334,6
2014.0,"2","115","5","51",6.75,126631.0,4.0,2
2014.0,"2","115","5","52",61.166666666666664,2708073.0,47.416666666666664,6
2014.0,"2","115","5","53",1.1666666666666667,18929.0,1.1666666666666667,1
2014.0,"2","115","5","54",7.916666666666667,219045.0,3.5833333333333335,4
2014.0,"2","115","5","56",17.916666666666668,171538.0,14.166666666666668,2
2014.0,"2","115","5","62",14.5,358365.0,11.5,2
2014.0,"2","115","5","71",3.5,9143.0,3.5,1
2014.0,"2","115","5","72",41.583333333333336,388254.0,11.749999999999998,9
2014.0,"2","115","5","81",12.833333333333334,422305.0,5.0,6
2014.0,"2","117","5","11",20.333333333333336,465068.0,9.083333333333334,3
2014.0,"2","117","5","21",108.83333333333334,6806375.0,107.83333333333334,2
2014.0,"2","117","5","22",52.91666666666667,4855912.0,46.75,5
2014.0,"2","117","5","23",941.3333333333338,43696802,58.416666666666664,344
2014.0,"2","117","5","31-33",113.24999999999997,4627599.0,20.25,32
2014.0,"2","117","5","42",249.00000000000009,17573624,36.91666666666667,70
2014.0,"2","117","5","44-45",2751.499999999999,75347097,141.75,313
2014.0,"2","117","5","48-49",337.33333333333337,12706452,81.83333333333333,42
2014.0,"2","117","5","51",130.58333333333331,7620909.0,31.583333333333336,24
2014.0,"2","117","5","52",266.75,18318453,20.500000000000004,63
2014.0,"2","117","5","53",943.6666666666667,38547296,50.0,299
2014.0,"2","117","5","54",664.8333333333334,41671193,101.83333333333333,318
2014.0,"2","117","5","55",14.416666666666666,1680801.0,2.25,17
2014.0,"2","117","5","56",687.3333333333334,23193519,116.91666666666667,162
2014.0,"2","117","5","61",161.58333333333331,6376666.0,45.583333333333336,23
2014.0,"2","117","5","62",1175.0833333333333,58386196,377.1666666666667,120
2014.0,"2","117","5","71",1353.9166666666672,33147046,905.5,48
2014.0,"2","117","5","72",6529.25,166075443,1357.5000000000002,257
2014.0,"2","117","5","81",492.5833333333332,15040344,31.833333333333336,141
2014.0,"2","117","5","99",2.5833333333333335,118870.0,1.0,9
2014.0,"2","119","5","11",8.083333333333332,172484.0,3.4166666666666665,5
2014.0,"2","119","5","21",527.0,39213692,352.0833333333333,9
2014.0,"2","119","5","22",31.499999999999996,2143623.0,14.916666666666666,6
2014.0,"2","119","5","23",221.66666666666663,7431337.0,14.833333333333334,108
2014.0,"2","119","5","31-33",82.66666666666667,2934942.0,14.416666666666668,15
2014.0,"2","119","5","42",49.16666666666667,3572949.0,7.416666666666666,37
2014.0,"2","119","5","44-45",902.1666666666666,21504938,234.66666666666669,78
2014.0,"2","119","5","48-49",74.16666666666666,1689259.0,39.083333333333336,14
2014.0,"2","119","5","51",36.166666666666664,1463616.0,8.25,13
2014.0,"2","119","5","52",150.83333333333337,7082609.0,35.25,42
2014.0,"2","119","5","53",72.83333333333333,2159811.0,10.833333333333334,43
2014.0,"2","119","5","54",312.0,20523407,26.833333333333332,158
2014.0,"2","119","5","55",43.08333333333333,3131456.0,31.33333333333333,10
2014.0,"2","119","5","56",151.58333333333334,4412044.0,28.916666666666664,39
2014.0,"2","119","5","61",91.66666666666667,2466291.0,82.5,9
2014.0,"2","119","5","62",369.5,12442760,134.08333333333334,51
2014.0,"2","119","5","71",648.5833333333333,18139834,293.75,20
2014.0,"2","119","5","72",1405.9166666666667,31638163,304.75,78
2014.0,"2","119","5","81",158.83333333333331,5286275.0,14.583333333333334,49
2014.0,"2","119","5","99",1.75,67358.0,1.1666666666666667,4
2014.0,"2","121","5","11",97.41666666666667,2936969.0,44.25000000000001,11
2014.0,"2","121","5","21",41.666666666666664,6077624.0,38.833333333333336,6
2014.0,"2","121","5","22",48.166666666666664,3923129.0,48.166666666666664,1
2014.0,"2","121","5","23",34.083333333333336,1600807.0,11.5,9
2014.0,"2","121","5","31-33",31.75,1364049.0,21.916666666666668,5
2014.0,"2","121","5","42",97.33333333333333,4517413.0,26.5,13
2014.0,"2","121","5","44-45",98.66666666666666,2893184.0,17.833333333333332,15
2014.0,"2","121","5","48-49",54.5,1573648.0,15.333333333333334,16
2014.0,"2","121","5","51",8.0,184983.0,4.0,3
2014.0,"2","121","5","52",57.25,1896853.0,11.333333333333334,11
2014.0,"2","121","5","53",8.75,113935.0,4.166666666666666,4
2014.0,"2","121","5","54",12.416666666666666,501457.0,4.416666666666666,8
2014.0,"2","121","5","56",34.083333333333336,842815.0,29.25,4
2014.0,"2","121","5","62",27.833333333333336,517515.0,12.500000000000002,5
2014.0,"2","121","5","71",4.0,20807.0,4.0,1
2014.0,"2","121","5","72",41.75,525758.0,12.416666666666668,6
2014.0,"2","121","5","81",18.833333333333336,407332.0,6.0,8
2014.0,"2","121","5","99",0.25,10164.0,0.25,1
2014.0,"2","123","5","11",3680.5833333333335,135271381,317.41666666666663,229
2014.0,"2","123","5","21",8405.583333333332,649908466,1158.5,238
2014.0,"2","123","5","22",323.0,26045137,50.0,29
2014.0,"2","123","5","23",9868.916666666659,531655462,994.0833333333333,923
2014.0,"2","123","5","31-33",11768.333333333338,536872060,3066.25,323
2014.0,"2","123","5","42",3965.166666666666,248461104,394.0833333333333,487
2014.0,"2","123","5","44-45",9140.083333333325,267645228,386.75,644
2014.0,"2","123","5","48-49",3528.2499999999995,202587891,269.25,399
2014.0,"2","123","5","51",654.0833333333334,30143941,106.75,91
2014.0,"2","123","5","52",3039.4166666666656,177584970,1175.4166666666667,355
2014.0,"2","123","5","53",1210.916666666666,55225436,178.33333333333334,262
2014.0,"2","123","5","54",2357.9166666666633,137112328,125.08333333333333,770
2014.0,"2","123","5","55",1345.25,157150062,482.5833333333333,46
2014.0,"2","123","5","56",6077.500000000002,192208681,674.4166666666666,386
2014.0,"2","123","5","61",396.4166666666666,9996775.0,56.66666666666667,64
2014.0,"2","123","5","62",8189.166666666665,368062653,1960.0833333333335,462
2014.0,"2","123","5","71",914.0000000000001,15888327,97.16666666666667,82
2014.0,"2","123","5","72",6992.16666666667,100532763,116.83333333333333,437
2014.0,"2","123","5","81",2088.000000000001,66444102,78.25,451
2014.0,"2","123","5","99",36.74999999999999,1725901.0,3.8333333333333335,59
2014.0,"2","125","5","11",760.2499999999999,27580458,193.41666666666669,55
2014.0,"2","125","5","21",245.4166666666667,17155495,106.00000000000001,16
2014.0,"2","125","5","22",12.833333333333332,567467.0,8.666666666666666,3
2014.0,"2","125","5","23",154.33333333333331,5737184.0,19.583333333333332,37
2014.0,"2","125","5","31-33",78.0,3013370.0,25.666666666666668,13
2014.0,"2","125","5","42",258.33333333333337,12444296,30.25,30
2014.0,"2","125","5","44-45",428.8333333333334,10180145,65.66666666666667,59
2014.0,"2","125","5","48-49",68.41666666666666,3307901.0,25.75,22
2014.0,"2","125","5","51",31.583333333333332,1501161.0,13.666666666666666,8
2014.0,"2","125","5","52",171.16666666666666,8341837.0,23.583333333333332,26
2014.0,"2","125","5","53",19.249999999999996,1127199.0,5.666666666666667,10
2014.0,"2","125","5","54",73.33333333333333,2314528.0,8.166666666666666,31
2014.0,"2","125","5","55",27.833333333333336,2672096.0,17.083333333333336,4
2014.0,"2","125","5","56",22.833333333333332,434043.0,4.666666666666667,12
2014.0,"2","125","5","61",10.083333333333334,192670.0,10.083333333333334,1
2014.0,"2","125","5","62",301.08333333333337,7869002.0,59.166666666666664,20
2014.0,"2","125","5","71",26.500000000000004,379527.0,20.500000000000004,3
2014.0,"2","125","5","72",234.08333333333331,2445855.0,35.58333333333333,29
2014.0,"2","125","5","81",82.58333333333334,2722021.0,13.833333333333334,24
2014.0,"2","125","5","99",2.0,84368.0,1.0,3
2014.0,"2","995","5","11",9.666666666666668,565562.0,4.916666666666667,5
2014.0,"2","995","5","21",413.4166666666668,38477788,291.1666666666667,36
2014.0,"2","995","5","22",3.75,524177.0,1.25,5
2014.0,"2","995","5","23",593.4166666666665,37228565,219.75,100
2014.0,"2","995","5","31-33",94.08333333333334,4722811.0,22.083333333333336,21
2014.0,"2","995","5","42",3002.9999999999973,360390276,145.5,409
2014.0,"2","995","5","44-45",255.58333333333334,20922491,20.583333333333336,92
2014.0,"2","995","5","48-49",127.0,6708057.0,16.166666666666668,43
2014.0,"2","995","5","51",544.2499999999998,43430916,82.41666666666667,95
2014.0,"2","995","5","52",1066.3333333333335,108133019,219.25,131
2014.0,"2","995","5","53",99.24999999999997,10844773,31.333333333333336,42
2014.0,"2","995","5","54",4716.500000000002,327276980,500.16666666666663,572
2014.0,"2","995","5","55",742.0833333333334,71140086,175.0,96
2014.0,"2","995","5","56",2480.666666666666,95493841,277.41666666666663,224
